course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
HIST 356,HIST,356,The Modern Balkans through Literature and Film,3 Hours,"History of the creation and development of the independent Balkan states during the 19th and 20th centuries. Special attention is given to Balkan nationalism, its roots, evolution and various manifestations. Other topics cover the modernization of the rural societies, ethnic conflict and/or accommodation, inter-Balkan relations, and the role of the great powers. Finally, a close look will be taken on contemporary developments in the Balkans, especially the Yugoslav crisis, the fall of communism and post-communist development. By discussing fictional work and films by Balkan authors, students will be introduced to the intellectual production of the region.",,,,,,,"[HIST 356 The Modern Balkans through Literature and Film credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/356>)

History of the creation and development of the independent Balkan states during the 19th and 20th centuries. Special attention is given to Balkan nationalism, its roots, evolution and various manifestations. Other topics cover the modernization of the rural societies, ethnic conflict and/or accommodation, inter-Balkan relations, and the role of the great powers. Finally, a close look will be taken on contemporary developments in the Balkans, especially the Yugoslav crisis, the fall of communism and post-communist development. By discussing fictional work and films by Balkan authors, students will be introduced to the intellectual production of the region.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 357,HIST,357,Modern France,3 Hours,"The development of modern France, with special attention to social and cultural phenomena.",,,,,,,"[HIST 357 Modern France credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/357>)

The development of modern France, with special attention to social and cultural phenomena.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 358,HIST,358,History Harvest: Collaborative Digital Public History,3 Hours,"Students work with instructor and community collaborators to host a ""History Harvest,"" an event during which community members share personal stories about and artifacts related to a particular event, historical development, and/or place. The class will catalog the images and recordings gathered and use them to present digital exhibits. Readings include relevant historical works for context and methodological works on public and digital history skills needed for the project. Students will develop hands-on experience with these skills. May be repeated to a maximum of 6 undergraduate hours, if topics vary.",,,,,,,"[HIST 358 History Harvest: Collaborative Digital Public History credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/358>)

Students work with instructor and community collaborators to host a ""History Harvest,"" an event during which community members share personal stories about and artifacts related to a particular event, historical development, and/or place. The class will catalog the images and recordings gathered and use them to present digital exhibits. Readings include relevant historical works for context and methodological works on public and digital history skills needed for the project. Students will develop hands-on experience with these skills. May be repeated to a maximum of 6 undergraduate hours, if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 361,HIST,361,Euro Thght & Soc Since 1789,3 Hours,Examines the reciprocal relationship between thought and society in western Europe from the French Revolution to the present.,,,,,,,"[HIST 361 Euro Thght & Soc Since 1789 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/361>)

Examines the reciprocal relationship between thought and society in western Europe from the French Revolution to the present.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 364,HIST,364,The Science of Human Nature,3 Hours,"Examines the history of scientific arguments about race, heredity, gender, and human biological difference. We will explore the historical, cultural, and ethical dimensions of biological thought through a discussion of topics including racial typology, eugenics, intelligence testing, modern genetic theory, sex and gender, and the human genome project.",,,,,,,"[HIST 364 The Science of Human Nature credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/364>)

Examines the history of scientific arguments about race, heredity, gender, and human biological difference. We will explore the historical, cultural, and ethical dimensions of biological thought through a discussion of topics including racial typology, eugenics, intelligence testing, modern genetic theory, sex and gender, and the human genome project.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 365,HIST,365,Fict & Historical Imagination,3 Hours,Explores the relationship between history and fiction by focusing on specific cultural locations. May be repeated to a maximum of 6 hours if topics vary.,,,,,,,"[HIST 365 Fict & Historical Imagination credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/365>)

Explores the relationship between history and fiction by focusing on specific cultural locations. May be repeated to a maximum of 6 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 367,HIST,367,History of Western Medicine,3 Hours,"Rise and development of medicine in the West since the sixteenth century; interrelations of physiology, pathology, and social demands with the theory and practice of medicine; pattern of professionalization; social role of the physician; conflict among ideas of medicine as an art, a science, and a social service; and problems of mental illness, medical ethics, and nontraditional forms of practice.",,,,,,,"[HIST 367 History of Western Medicine credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/367>)

Rise and development of medicine in the West since the sixteenth century; interrelations of physiology, pathology, and social demands with the theory and practice of medicine; pattern of professionalization; social role of the physician; conflict among ideas of medicine as an art, a science, and a social service; and problems of mental illness, medical ethics, and nontraditional forms of practice.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 370,HIST,370,Colonial America,3 Hours,"An interpretive survey of American colonial history from 1492 through 1763. Themes include encounters between Natives and Europeans in the New World, contests for colonization, settler societies and the development of various colonial social patterns in North America and the Caribbean, the beginnings of slavery, and the gradual emergence of distinctive provincial cultures in the North American colonies of the British Empire. Throughout all of this, there is an examination of colonial American history as part of the larger Atlantic World, understanding early American history as a process of exchange and interaction which included Europe, Africa, the Caribbean, and North America.",,,,,,,"[HIST 370 Colonial America credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/370>)

An interpretive survey of American colonial history from 1492 through 1763. Themes include encounters between Natives and Europeans in the New World, contests for colonization, settler societies and the development of various colonial social patterns in North America and the Caribbean, the beginnings of slavery, and the gradual emergence of distinctive provincial cultures in the North American colonies of the British Empire. Throughout all of this, there is an examination of colonial American history as part of the larger Atlantic World, understanding early American history as a process of exchange and interaction which included Europe, Africa, the Caribbean, and North America.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 371,HIST,371,The American Revolution,3 Hours,"Examines the momentous founding age of United States history. Explores the growing estrangement of the American colonies from Great Britain and the culmination of this process in the Declaration of Independence. It then examines the controversial process of creating a new nation, and the government of the United States. Intense focus on primary source materials from the period.",,,,,,,"[HIST 371 The American Revolution credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/371>)

Examines the momentous founding age of United States history. Explores the growing estrangement of the American colonies from Great Britain and the culmination of this process in the Declaration of Independence. It then examines the controversial process of creating a new nation, and the government of the United States. Intense focus on primary source materials from the period.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 372,HIST,372,"America's Republic, 1780-1880",3 Hours,"A study of political life in the U.S. during the century following the Revolution. The course covers the appearance and evolution of republican government, the Constitution, the expansion of voting rights, the rise and fall of political parties, and the relationship of all these things to the development of economic and social relationships.",,,,,,,"[HIST 372 America's Republic, 1780-1880 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/372>)

A study of political life in the U.S. during the century following the Revolution. The course covers the appearance and evolution of republican government, the Constitution, the expansion of voting rights, the rise and fall of political parties, and the relationship of all these things to the development of economic and social relationships.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 373,HIST,373,Origins of the Civil War,3 Hours,"Examination of changes in economic, social, cultural, and political life in the United State that ultimately plunged the national into the bloodiest and most important war in its history. Particular attention is paid to the way in which diverse segments of the country's population - North and South, urban and rural, rich and poor, slave and free, black and white, male and female - affected and were affected by these changes.",,,,,,,"[HIST 373 Origins of the Civil War credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/373>)

Examination of changes in economic, social, cultural, and political life in the United State that ultimately plunged the national into the bloodiest and most important war in its history. Particular attention is paid to the way in which diverse segments of the country's population - North and South, urban and rural, rich and poor, slave and free, black and white, male and female - affected and were affected by these changes.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 374,HIST,374,Civil War and Reconstruction,3 Hours,"The United States' civil war (1861-1865) and the years of postwar ""reconstruction"" (conventionally dated as 1865-1877). During this period as a whole, the nation underwent its second revolution -- a revolution more radical in its impact than the one that freed it from the British Empire. Much about U.S. history for the next century and more was decided during these critical years.",,,,,,,"[HIST 374 Civil War and Reconstruction credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/374>)

The United States' civil war (1861-1865) and the years of postwar ""reconstruction"" (conventionally dated as 1865-1877). During this period as a whole, the nation underwent its second revolution -- a revolution more radical in its impact than the one that freed it from the British Empire. Much about U.S. history for the next century and more was decided during these critical years.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 377,HIST,377,United States since 1932,3 Hours,"Discusses the New Deal, the Cold War, Franklin D. Roosevelt and subsequent presidents, the structure of American imperialism, and America's role in world politics.",,,,,,,"[HIST 377 United States since 1932 credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/377>)

Discusses the New Deal, the Cold War, Franklin D. Roosevelt and subsequent presidents, the structure of American imperialism, and America's role in world politics.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 379,HIST,379,Latina/os and the City,3 Hours,Same as LLS 379. See LLS 379.,,,,,,,"[HIST 379 Latina/os and the City credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/379>)

Same as [LLS 379](<https://catalog.illinois.edu/search/?P=LLS%20379>). See [LLS 379](<https://catalog.illinois.edu/search/?P=LLS%20379>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 380,HIST,380,US in an Age of Empire,3 Hours,"Study of the imperial dimensions of U.S. history from about 1877 to 1920. This was an era marked by an imperial world system, unprecedented levels of international trade and investments, massive labor migrations, significant missionary endeavors, and consolidation of U.S. power over Native Americans, and growing U.S. political and military assertion in the international arena. Considers how the United States and its peoples positioned themselves in an international context by investigating not only government policies but also commercial endeavors and cultural practices.",,,,,,,"[HIST 380 US in an Age of Empire credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/380>)

Study of the imperial dimensions of U.S. history from about 1877 to 1920. This was an era marked by an imperial world system, unprecedented levels of international trade and investments, massive labor migrations, significant missionary endeavors, and consolidation of U.S. power over Native Americans, and growing U.S. political and military assertion in the international arena. Considers how the United States and its peoples positioned themselves in an international context by investigating not only government policies but also commercial endeavors and cultural practices.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 381,HIST,381,Urban History,3 Hours,"Examines the history of urban centers, paying special attention to the relationship between the city and its surrounding territory, the impact of migration and immigration, the delineation of space and the transformation of the built environment, and the role of a city's inhabitants in creating social networks, political structures, and cultural institutions. May be repeated in separate terms to a maximum of 6 hours if topics vary.",,,,,,,"[HIST 381 Urban History credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/381>)

Examines the history of urban centers, paying special attention to the relationship between the city and its surrounding territory, the impact of migration and immigration, the delineation of space and the transformation of the built environment, and the role of a city's inhabitants in creating social networks, political structures, and cultural institutions. May be repeated in separate terms to a maximum of 6 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 382,HIST,382,Race and Migration in Chicago,3 Hours,Same as LLS 382. See LLS 382.,,,,,,,"[HIST 382 Race and Migration in Chicago credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/382>)

Same as [LLS 382](<https://catalog.illinois.edu/search/?P=LLS%20382>). See [LLS 382](<https://catalog.illinois.edu/search/?P=LLS%20382>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 383,HIST,383,Hist of Blk Women's Activism,3 Hours,Same as AFRO 383 and GWS 383. See AFRO 383.,,,,,,,"[HIST 383 Hist of Blk Women's Activism credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/383>)

Same as [AFRO 383](<https://catalog.illinois.edu/search/?P=AFRO%20383>) and [GWS 383](<https://catalog.illinois.edu/search/?P=GWS%20383>). See [AFRO 383](<https://catalog.illinois.edu/search/?P=AFRO%20383>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 385,HIST,385,Transnational Sexualities,3 Hours,Same as GWS 385. See GWS 385.,,,,,,,"[HIST 385 Transnational Sexualities credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/385>)

Same as [GWS 385](<https://catalog.illinois.edu/search/?P=GWS%20385>). See [GWS 385](<https://catalog.illinois.edu/search/?P=GWS%20385>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 386,HIST,386,Public History,3 Hours,"An examination of major genres historians have employed to present history in the public arena, including documentary films, public memorials, legal testimony and museum exhibits. Students will explore both the social dynamics of public commemoration and the techniques historians employ when communicating complex ideas and events to a general audience.",,,,,,,"[HIST 386 Public History credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/386>)

An examination of major genres historians have employed to present history in the public arena, including documentary films, public memorials, legal testimony and museum exhibits. Students will explore both the social dynamics of public commemoration and the techniques historians employ when communicating complex ideas and events to a general audience.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 387,HIST,387,History of Sexuality in U.S.,3 Hours,Same as GWS 387. See GWS 387.,,,,,,,"[HIST 387 History of Sexuality in U.S. credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/387>)

Same as [GWS 387](<https://catalog.illinois.edu/search/?P=GWS%20387>). See [GWS 387](<https://catalog.illinois.edu/search/?P=GWS%20387>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 389,HIST,389,Race and Revolutions,3 Hours,Same as AFRO 378. See AFRO 378.,,,,,,,"[HIST 389 Race and Revolutions credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/389>)

Same as [AFRO 378](<https://catalog.illinois.edu/search/?P=AFRO%20378>). See [AFRO 378](<https://catalog.illinois.edu/search/?P=AFRO%20378>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 390,HIST,390,Sport and Society,3 Hours,"In various societies, organized sport has operated as site of nation-building, the struggle for inclusion, and indicator of societal advancement. Examines the history of the roles that sport has played in society through a series of topical foci, as selected by the professor each semester. Course readings revisit popular and scholarly debates about sport and discuss the different actors and social forces that shaped those discussions. May be repeated in separate terms to a maximum of 6 hours if topics vary.",,,,,,,"[HIST 390 Sport and Society credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/390>)

In various societies, organized sport has operated as site of nation-building, the struggle for inclusion, and indicator of societal advancement. Examines the history of the roles that sport has played in society through a series of topical foci, as selected by the professor each semester. Course readings revisit popular and scholarly debates about sport and discuss the different actors and social forces that shaped those discussions. May be repeated in separate terms to a maximum of 6 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 391,HIST,391,Oral History Methods,3 Hours,"Introduces students to the ethical discourses and practical methods in oral history. Its primary purpose is to prepare students with oral and archival research skills that are crucial for the examination of the history and memory of communities. Among the questions that the class will consider are: what is the connection between the historical record and the remembered past? How reliable are these memories and does reliability matter? How do people mobilize and manipulate accounts of the past for purposes of community building, historic preservation, and political development? Same as LLS 391.",,,,,,,"[HIST 391 Oral History Methods credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/391>)

Introduces students to the ethical discourses and practical methods in oral history. Its primary purpose is to prepare students with oral and archival research skills that are crucial for the examination of the history and memory of communities. Among the questions that the class will consider are: what is the connection between the historical record and the remembered past? How reliable are these memories and does reliability matter? How do people mobilize and manipulate accounts of the past for purposes of community building, historic preservation, and political development? Same as [LLS 391](<https://catalog.illinois.edu/search/?P=LLS%20391>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 392,HIST,392,The 1960s in the U.S.,3 Hours,"A study of the history of the 1960s, a tumultuous decade in the social and political history of the United States. The class has two main goals: 1)Provide a solid knowledge of the history of this period and its social and economic developments. 2)Develop skills as an analytic reader and writer in U.S. history.",,,,,,,"[HIST 392 The 1960s in the U.S. credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/392>)

A study of the history of the 1960s, a tumultuous decade in the social and political history of the United States. The class has two main goals: 1)Provide a solid knowledge of the history of this period and its social and economic developments. 2)Develop skills as an analytic reader and writer in U.S. history.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 394,HIST,394,Hidden Political Figures,3 Hours,"Examination of recent United States history with an emphasis on the presidential elections, public policy, popular culture, activism, and economic and social trends that helped define American life after 1964. The political contributions of lesser known figures will be highlighted to explore the development of American politics elicited by the civil rights movement and subsequent struggles to influence a newly transformed body politic. The course is designed as a topics course that may revolve around other ""hidden figures"" in political history. May be repeated once if topics vary.",,,,,,,"[HIST 394 Hidden Political Figures credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/394>)

Examination of recent United States history with an emphasis on the presidential elections, public policy, popular culture, activism, and economic and social trends that helped define American life after 1964. The political contributions of lesser known figures will be highlighted to explore the development of American politics elicited by the civil rights movement and subsequent struggles to influence a newly transformed body politic. The course is designed as a topics course that may revolve around other ""hidden figures"" in political history. May be repeated once if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 395,HIST,395,Topics in Law and Society,3 Hours,"Topics and problems in the history of laws, legal institutions, jurisprudence, concepts of justice, and their role(s) in shaping societies over time. Specific readings and foci will vary. May be repeated in the same or separate terms for a maximum of 6 hours if topics vary.",,,,,,,"[HIST 395 Topics in Law and Society credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/395>)

Topics and problems in the history of laws, legal institutions, jurisprudence, concepts of justice, and their role(s) in shaping societies over time. Specific readings and foci will vary. May be repeated in the same or separate terms for a maximum of 6 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 397,HIST,397,Sexuality in Modern Europe,3 Hours,"What is sexuality? How is it practiced, policed, represented, liberated and controlled? How do religion, the state, the law and the media influence sexual identities and practices? Focusing on modern Europe, we will examine the history of sexuality from the late eighteenth century to the present in order to explore how historians have answered these questions. We will investigate topics from pornography, prostitution, sex and totalitarianism, queer sexualities, sex and colonialism, and masturbation, to sex education, sexual revolutions, hermaphroditism, sex surveys and AIDS. Same as GWS 397.",,,,,,,"[HIST 397 Sexuality in Modern Europe credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/397>)

What is sexuality? How is it practiced, policed, represented, liberated and controlled? How do religion, the state, the law and the media influence sexual identities and practices? Focusing on modern Europe, we will examine the history of sexuality from the late eighteenth century to the present in order to explore how historians have answered these questions. We will investigate topics from pornography, prostitution, sex and totalitarianism, queer sexualities, sex and colonialism, and masturbation, to sex education, sexual revolutions, hermaphroditism, sex surveys and AIDS. Same as [GWS 397](<https://catalog.illinois.edu/search/?P=GWS%20397>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 398,HIST,398,Internship in Public History,1 to 3 Hours,"With a faculty sponsor, a qualified students will develop a program of study or research related to an internship or other relevant employment opportunity. Consult departmental undergraduate advisor or Director of Undergraduate Studies. Approved for letter and S/U grading. May be repeated in separate terms to a maximum of 6 hours. Prerequisite: Consent of faculty sponsor and Director of Undergraduate Studies required.",Prerequisite: Consent of faculty sponsor and Director of Undergraduate Studies required.,,,,,,"[HIST 398 Internship in Public History credit: 1 to 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/398>)

With a faculty sponsor, a qualified students will develop a program of study or research related to an internship or other relevant employment opportunity. Consult departmental undergraduate advisor or Director of Undergraduate Studies. Approved for letter and S/U grading. May be repeated in separate terms to a maximum of 6 hours. Prerequisite: Consent of faculty sponsor and Director of Undergraduate Studies required.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 399,HIST,399,Independent Study,1 to 3 Hours,Readings in selected fields in consultation with the instructor resulting in a 20-30 page paper. May be repeated with permission of the Director of Undergraduate Studies. Prerequisite: Junior or senior standing pursuing a History major; written consent of instructor and History undergraduate advisor required.,Prerequisite: Junior or senior standing pursuing a History major; written consent of instructor and History undergraduate advisor required.,,,,,,"[HIST 399 Independent Study credit: 1 to 3 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/399>)

Readings in selected fields in consultation with the instructor resulting in a 20-30 page paper. May be repeated with permission of the Director of Undergraduate Studies. Prerequisite: Junior or senior standing pursuing a History major; written consent of instructor and History undergraduate advisor required.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 400,HIST,400,"War, Soc, Politics, & Culture","2 to 4 Hours
3 undergraduate hours. 2 to 4 graduate hours.",Topics will be listed in the department's course guide at http://www.history.illinois.edu. 3 undergraduate hours. 2 to 4 graduate hours. May be repeated to a maximum of 6 undergraduate hours or 8 graduate hours in the same or subsequent terms if topics vary.,,,,,,,"[HIST 400 War, Soc, Politics, & Culture credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/400>)

Topics will be listed in the department's course guide at http://www.history.illinois.edu. 3 undergraduate hours. 2 to 4 graduate hours. May be repeated to a maximum of 6 undergraduate hours or 8 graduate hours in the same or subsequent terms if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 405,HIST,405,History of Brazil from 1808,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.","Problems of a neocolonial society; themes include family structure, slavery, imperialism, modernization, and the crisis of traditional institutions. 3 undergraduate hours. 2 or 4 graduate hours.",,,,,,,"[HIST 405 History of Brazil from 1808 credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/405>)

Problems of a neocolonial society; themes include family structure, slavery, imperialism, modernization, and the crisis of traditional institutions. 3 undergraduate hours. 2 or 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 407,HIST,407,Slavery & Race in Latin Am,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.","Selected topics on Indians and Spaniards, whites and blacks, emphasizing Mexico, the Caribbean, and Brazil. Same as AFRO 407. 3 undergraduate hours. 2 or 4 graduate hours.",,,,,,,"[HIST 407 Slavery & Race in Latin Am credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/407>)

Selected topics on Indians and Spaniards, whites and blacks, emphasizing Mexico, the Caribbean, and Brazil. Same as [AFRO 407](<https://catalog.illinois.edu/search/?P=AFRO%20407>). 3 undergraduate hours. 2 or 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 410,HIST,410,Decolonization in Africa,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Almost all African countries fell under European colonial rule by the beginning of the 20th century, but formal colonialism did not last the century. Surveys the crucial ideological, political, social, and military strategies enlisted by African people and movements to shed colonial rule. Also examines the paradox of the coupling of ""flag independence"" with continuing economic dependence on Europe. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[HIST 410 Decolonization in Africa credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/410>)

Almost all African countries fell under European colonial rule by the beginning of the 20th century, but formal colonialism did not last the century. Surveys the crucial ideological, political, social, and military strategies enlisted by African people and movements to shed colonial rule. Also examines the paradox of the coupling of ""flag independence"" with continuing economic dependence on Europe. 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 411,HIST,411,20thC Africa Intellectual Hist,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.","The development of influential political and cultural ideas on the African continent over the course of the long 20th century, highlighting the interactions of individuals (as members of educated elites and of rural societies) and institutions (such as universities) in developing trademark African intellectualism. These concepts include: Pan-Africanism, the need for political independence, Negritude, feminism/womanism, calls for the promotion of indigenous languages and ubuntu; as well as the contested justifications for one-party rule. Students will gain an appreciation of the breadth, depth and creativity of African thought and activism. 3 undergraduate hours. 2 or 4 graduate hours.",,,,,,,"[HIST 411 20thC Africa Intellectual Hist credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/411>)

The development of influential political and cultural ideas on the African continent over the course of the long 20th century, highlighting the interactions of individuals (as members of educated elites and of rural societies) and institutions (such as universities) in developing trademark African intellectualism. These concepts include: Pan-Africanism, the need for political independence, Negritude, feminism/womanism, calls for the promotion of indigenous languages and ubuntu; as well as the contested justifications for one-party rule. Students will gain an appreciation of the breadth, depth and creativity of African thought and activism. 3 undergraduate hours. 2 or 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 420,HIST,420,China Under the Qing Dynasty,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.",The period of Manchu domination in China (1644-1912); emphasis on Chinese reactions to Western influences during the nineteenth century. Same as EALC 420. 3 undergraduate hours. 2 or 4 graduate hours.,,,,,,,"[HIST 420 China Under the Qing Dynasty credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/420>)

The period of Manchu domination in China (1644-1912); emphasis on Chinese reactions to Western influences during the nineteenth century. Same as [EALC 420](<https://catalog.illinois.edu/search/?P=EALC%20420>). 3 undergraduate hours. 2 or 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 422,HIST,422,Soc-Econ Hist Modern China,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.","Disintegration of traditional social and economic systems during the nineteenth and twentieth centuries, and the political effects of that disintegration; examines changes in the agricultural economy, changing rural elites, urbanization, and emergence of new social classes. It is recommended that students take HIST 420 before registration in HIST 422. Same as EALC 421. 3 undergraduate hours. 2 or 4 graduate hours.",,,,,,,"[HIST 422 Soc-Econ Hist Modern China credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/422>)

Disintegration of traditional social and economic systems during the nineteenth and twentieth centuries, and the political effects of that disintegration; examines changes in the agricultural economy, changing rural elites, urbanization, and emergence of new social classes. It is recommended that students take [HIST 420](<https://catalog.illinois.edu/search/?P=HIST%20420>) before registration in [HIST 422](<https://catalog.illinois.edu/search/?P=HIST%20422>). Same as [EALC 421](<https://catalog.illinois.edu/search/?P=EALC%20421>). 3 undergraduate hours. 2 or 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 425,HIST,425,Classical Chinese Thought,3 or 4 Hours,Same as CWL 478 and EALC 476. See EALC 476.,,,,,,,"[HIST 425 Classical Chinese Thought credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/425>)

Same as [CWL 478](<https://catalog.illinois.edu/search/?P=CWL%20478>) and [EALC 476](<https://catalog.illinois.edu/search/?P=EALC%20476>). See [EALC 476](<https://catalog.illinois.edu/search/?P=EALC%20476>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 427,HIST,427,Twentieth-Century Japan,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Study of the people, culture, and society of Japan from 1868 to the present. Traces Japan's transformation from an insular bastion of ""centralized feudalism"" into a cross-cultural crucible of post-industrial democracy. Same as EALC 427. 3 undergraduate hours. 4 graduate hours.",,,,,,,"[HIST 427 Twentieth-Century Japan credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/427>)

Study of the people, culture, and society of Japan from 1868 to the present. Traces Japan's transformation from an insular bastion of ""centralized feudalism"" into a cross-cultural crucible of post-industrial democracy. Same as [EALC 427](<https://catalog.illinois.edu/search/?P=EALC%20427>). 3 undergraduate hours. 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 430,HIST,430,India from Colony to Nation,"2 to 4 Hours
3 undergraduate hours. 2 or 4 graduate hours.","Mughal Empire and British Raj, Indian national awakening, and struggle for independence under Gandhi and Nehru. 3 undergraduate hours. 2 or 4 graduate hours.",,,,,,,"[HIST 430 India from Colony to Nation credit: 2 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/430>)

Mughal Empire and British Raj, Indian national awakening, and struggle for independence under Gandhi and Nehru. 3 undergraduate hours. 2 or 4 graduate hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
